Train_No,Distance,Route_Type,Start_Time,End_Time,Journey_Duration_Hours
79452,28,Short,1900-01-01 06:00:00,1900-01-01 06:45:00,0.75
79453,28,Short,1900-01-01 12:10:00,1900-01-01 12:55:00,0.75
79454,98,Short,1900-01-01 07:10:00,1900-01-01 11:10:00,4.0
79455,105,Short,1900-01-01 11:35:00,1900-01-01 14:25:00,2.8333333333333335
79456,105,Short,1900-01-01 15:35:00,1900-01-01 18:30:00,2.9166666666666665
79457,36,Short,1900-01-01 08:20:00,1900-01-01 09:20:00,1.0
79458,36,Short,1900-01-01 09:30:00,1900-01-01 10:30:00,1.0
79459,36,Short,1900-01-01 17:45:00,1900-01-01 18:45:00,1.0
79460,36,Short,1900-01-01 19:00:00,1900-01-01 20:00:00,1.0
79481,39,Short,1900-01-01 08:20:00,1900-01-01 10:15:00,1.9166666666666667
79482,39,Short,1900-01-01 10:25:00,1900-01-01 12:10:00,1.75
79483,39,Short,1900-01-01 16:20:00,1900-01-01 18:05:00,1.75
79484,39,Short,1900-01-01 18:10:00,1900-01-01 20:00:00,1.8333333333333333
79485,1,Short,1900-01-01 06:30:00,1900-01-01 08:20:00,1.8333333333333333
79486,1,Short,1900-01-01 09:35:00,1900-01-01 11:25:00,1.8333333333333333
79487,1,Short,1900-01-01 12:20:00,1900-01-01 14:10:00,1.8333333333333333
79488,1,Short,1900-01-01 14:20:00,1900-01-01 16:10:00,1.8333333333333333
79489,1,Short,1900-01-01 16:20:00,1900-01-01 18:10:00,1.8333333333333333
79490,1,Short,1900-01-01 18:20:00,1900-01-01 20:10:00,1.8333333333333333
82355,1712,Long,1900-01-01 13:00:00,1900-01-01 16:05:00,3.0833333333333335
82601,649,Long,1900-01-01 21:50:00,1900-01-01 10:45:00,12.916666666666666
82606,649,Long,1900-01-01 15:30:00,1900-01-01 03:30:00,12.0
82631,695,Long,1900-01-01 20:00:00,1900-01-01 08:45:00,12.75
82635,849,Long,1900-01-01 22:30:00,1900-01-01 14:30:00,16.0
82651,3211,Long,1900-01-01 11:30:00,1900-01-01 20:25:00,8.916666666666666
82652,3212,Long,1900-01-01 05:40:00,1900-01-01 15:00:00,9.333333333333334
82653,2440,Long,1900-01-01 11:30:00,1900-01-01 06:35:00,19.083333333333332
82654,2440,Long,1900-01-01 22:15:00,1900-01-01 18:05:00,19.833333333333332
82665,668,Long,1900-01-01 20:15:00,1900-01-01 02:24:00,6.15
82666,663,Long,1900-01-01 20:45:00,1900-01-01 02:53:00,6.133333333333334
90540,60,Short,1900-01-01 12:27:00,1900-01-01 14:10:00,1.7166666666666666
90981,59,Short,1900-01-01 19:40:00,1900-01-01 21:06:00,1.4333333333333333
91392,10,Short,1900-01-01 12:08:00,1900-01-01 12:29:00,0.35
91393,10,Short,1900-01-01 12:35:00,1900-01-01 12:55:00,0.3333333333333333
91394,10,Short,1900-01-01 13:50:00,1900-01-01 14:10:00,0.3333333333333333
91395,10,Short,1900-01-01 14:16:00,1900-01-01 14:36:00,0.3333333333333333
91396,10,Short,1900-01-01 20:18:00,1900-01-01 20:39:00,0.35
91491,10,Short,1900-01-01 20:45:00,1900-01-01 21:05:00,0.3333333333333333
93001,63,Short,1900-01-01 05:00:00,1900-01-01 06:15:00,1.25
93002,101,Short,1900-01-01 05:40:00,1900-01-01 07:34:00,1.9
93003,63,Short,1900-01-01 05:35:00,1900-01-01 06:53:00,1.3
93004,63,Short,1900-01-01 07:05:00,1900-01-01 08:25:00,1.3333333333333333
93005,123,Short,1900-01-01 04:58:00,1900-01-01 07:30:00,2.533333333333333
93006,123,Short,1900-01-01 07:15:00,1900-01-01 09:59:00,2.7333333333333334
93007,123,Short,1900-01-01 05:24:00,1900-01-01 08:20:00,2.933333333333333
93008,89,Short,1900-01-01 08:30:00,1900-01-01 10:23:00,1.8833333333333333
93009,101,Short,1900-01-01 07:38:00,1900-01-01 09:50:00,2.2
93010,63,Short,1900-01-01 09:35:00,1900-01-01 10:50:00,1.25
93011,63,Short,1900-01-01 09:10:00,1900-01-01 10:35:00,1.4166666666666667
93012,63,Short,1900-01-01 10:05:00,1900-01-01 11:20:00,1.25
93013,89,Short,1900-01-01 10:31:00,1900-01-01 12:20:00,1.8166666666666667
93014,63,Short,1900-01-01 11:10:00,1900-01-01 12:25:00,1.25
93015,123,Short,1900-01-01 10:03:00,1900-01-01 12:55:00,2.8666666666666667
93016,123,Short,1900-01-01 12:42:00,1900-01-01 15:17:00,2.5833333333333335
93017,63,Short,1900-01-01 11:55:00,1900-01-01 13:15:00,1.3333333333333333
93018,63,Short,1900-01-01 13:20:00,1900-01-01 14:35:00,1.25
93019,63,Short,1900-01-01 12:15:00,1900-01-01 13:35:00,1.3333333333333333
93020,113,Short,1900-01-01 14:15:00,1900-01-01 16:28:00,2.216666666666667
93021,63,Short,1900-01-01 13:20:00,1900-01-01 14:40:00,1.3333333333333333
93022,113,Short,1900-01-01 15:20:00,1900-01-01 17:47:00,2.45
93023,63,Short,1900-01-01 15:05:00,1900-01-01 16:45:00,1.6666666666666667
93024,63,Short,1900-01-01 17:20:00,1900-01-01 18:35:00,1.25
93025,123,Short,1900-01-01 15:22:00,1900-01-01 18:05:00,2.716666666666667
93026,123,Short,1900-01-01 17:35:00,1900-01-01 20:14:00,2.65
93027,113,Short,1900-01-01 16:47:00,1900-01-01 19:15:00,2.466666666666667
93028,123,Short,1900-01-01 18:55:00,1900-01-01 21:41:00,2.7666666666666666
93029,113,Short,1900-01-01 18:00:00,1900-01-01 20:25:00,2.4166666666666665
93030,123,Short,1900-01-01 19:45:00,1900-01-01 22:17:00,2.533333333333333
93031,63,Short,1900-01-01 20:35:00,1900-01-01 21:50:00,1.25
93032,63,Short,1900-01-01 20:45:00,1900-01-01 22:00:00,1.25
93033,123,Short,1900-01-01 20:27:00,1900-01-01 23:05:00,2.6333333333333333
93034,63,Short,1900-01-01 22:35:00,1900-01-01 23:50:00,1.25
93101,63,Short,1900-01-01 05:35:00,1900-01-01 06:53:00,1.3
93102,63,Short,1900-01-01 07:05:00,1900-01-01 08:25:00,1.3333333333333333
93103,123,Short,1900-01-01 04:58:00,1900-01-01 07:30:00,2.533333333333333
93104,63,Short,1900-01-01 09:35:00,1900-01-01 10:50:00,1.25
93105,63,Short,1900-01-01 09:10:00,1900-01-01 10:35:00,1.4166666666666667
93109,63,Short,1900-01-01 13:20:00,1900-01-01 14:40:00,1.3333333333333333
95001,49,Short,1900-01-01 08:31:00,1900-01-01 09:27:00,0.9333333333333333
95002,49,Short,1900-01-01 06:34:00,1900-01-01 07:32:00,0.9666666666666667
95003,49,Short,1900-01-01 13:22:00,1900-01-01 14:20:00,0.9666666666666667
95004,49,Short,1900-01-01 05:08:00,1900-01-01 06:10:00,1.0333333333333334
95005,49,Short,1900-01-01 16:24:00,1900-01-01 17:22:00,0.9666666666666667
95006,49,Short,1900-01-01 08:58:00,1900-01-01 09:56:00,0.9666666666666667
95007,49,Short,1900-01-01 18:36:00,1900-01-01 19:33:00,0.95
95008,49,Short,1900-01-01 14:06:00,1900-01-01 15:04:00,0.9666666666666667
95009,49,Short,1900-01-01 21:48:00,1900-01-01 22:45:00,0.95
95010,49,Short,1900-01-01 16:46:00,1900-01-01 17:44:00,0.9666666666666667
95011,49,Short,1900-01-01 23:02:00,1900-01-01 23:58:00,0.9333333333333333
95012,49,Short,1900-01-01 18:20:00,1900-01-01 19:19:00,0.9833333333333333
95013,49,Short,1900-01-01 00:18:00,1900-01-01 01:15:00,0.95
95101,46,Short,1900-01-01 07:13:00,1900-01-01 08:05:00,0.8666666666666667
95102,46,Short,1900-01-01 04:47:00,1900-01-01 05:37:00,0.8333333333333334
95103,46,Short,1900-01-01 07:50:00,1900-01-01 08:43:00,0.8833333333333333
95104,46,Short,1900-01-01 05:53:00,1900-01-01 06:43:00,0.8333333333333334
95105,46,Short,1900-01-01 09:18:00,1900-01-01 10:09:00,0.85
95106,46,Short,1900-01-01 06:33:00,1900-01-01 07:24:00,0.85
95107,46,Short,1900-01-01 10:01:00,1900-01-01 10:51:00,0.8333333333333334
95108,46,Short,1900-01-01 07:00:00,1900-01-01 07:51:00,0.85
95109,46,Short,1900-01-01 10:38:00,1900-01-01 11:28:00,0.8333333333333334
95110,46,Short,1900-01-01 07:19:00,1900-01-01 08:09:00,0.8333333333333334
95111,46,Short,1900-01-01 11:40:00,1900-01-01 12:30:00,0.8333333333333334
95112,46,Short,1900-01-01 07:54:00,1900-01-01 08:44:00,0.8333333333333334
95113,46,Short,1900-01-01 12:15:00,1900-01-01 13:06:00,0.85
95114,46,Short,1900-01-01 08:27:00,1900-01-01 09:17:00,0.8333333333333334
95115,46,Short,1900-01-01 14:15:00,1900-01-01 15:05:00,0.8333333333333334
95116,46,Short,1900-01-01 09:45:00,1900-01-01 10:35:00,0.8333333333333334
95117,46,Short,1900-01-01 14:40:00,1900-01-01 15:30:00,0.8333333333333334
95118,46,Short,1900-01-01 10:45:00,1900-01-01 11:36:00,0.85
95119,46,Short,1900-01-01 15:54:00,1900-01-01 16:44:00,0.8333333333333334
95120,46,Short,1900-01-01 11:19:00,1900-01-01 12:09:00,0.8333333333333334
95121,46,Short,1900-01-01 16:53:00,1900-01-01 17:45:00,0.8666666666666667
95122,46,Short,1900-01-01 12:01:00,1900-01-01 12:51:00,0.8333333333333334
95123,46,Short,1900-01-01 17:31:00,1900-01-01 18:21:00,0.8333333333333334
95124,46,Short,1900-01-01 13:00:00,1900-01-01 13:51:00,0.85
95125,46,Short,1900-01-01 19:22:00,1900-01-01 20:12:00,0.8333333333333334
95126,46,Short,1900-01-01 13:57:00,1900-01-01 14:47:00,0.8333333333333334
95127,46,Short,1900-01-01 20:02:00,1900-01-01 20:53:00,0.85
95128,46,Short,1900-01-01 15:27:00,1900-01-01 16:17:00,0.8333333333333334
95129,46,Short,1900-01-01 20:53:00,1900-01-01 21:45:00,0.8666666666666667
95130,46,Short,1900-01-01 16:11:00,1900-01-01 17:01:00,0.8333333333333334
95131,46,Short,1900-01-01 22:29:00,1900-01-01 23:19:00,0.8333333333333334
95132,46,Short,1900-01-01 17:33:00,1900-01-01 18:23:00,0.8333333333333334
95134,46,Short,1900-01-01 17:56:00,1900-01-01 18:47:00,0.85
95136,46,Short,1900-01-01 18:42:00,1900-01-01 19:32:00,0.8333333333333334
95138,46,Short,1900-01-01 19:45:00,1900-01-01 20:35:00,0.8333333333333334
95140,46,Short,1900-01-01 20:40:00,1900-01-01 21:32:00,0.8666666666666667
95142,46,Short,1900-01-01 21:15:00,1900-01-01 22:05:00,0.8333333333333334
95144,46,Short,1900-01-01 22:03:00,1900-01-01 22:53:00,0.8333333333333334
95201,14,Short,1900-01-01 07:26:00,1900-01-01 07:44:00,0.3
95202,14,Short,1900-01-01 06:55:00,1900-01-01 07:14:00,0.31666666666666665
95203,14,Short,1900-01-01 08:07:00,1900-01-01 08:29:00,0.36666666666666664
95204,14,Short,1900-01-01 08:11:00,1900-01-01 08:29:00,0.3
95205,14,Short,1900-01-01 09:00:00,1900-01-01 09:19:00,0.31666666666666665
95206,14,Short,1900-01-01 09:29:00,1900-01-01 09:48:00,0.31666666666666665
95207,14,Short,1900-01-01 09:54:00,1900-01-01 10:14:00,0.3333333333333333
95208,14,Short,1900-01-01 10:42:00,1900-01-01 11:02:00,0.3333333333333333
95209,14,Short,1900-01-01 10:16:00,1900-01-01 10:35:00,0.31666666666666665
95210,14,Short,1900-01-01 18:55:00,1900-01-01 19:14:00,0.31666666666666665
95211,14,Short,1900-01-01 10:29:00,1900-01-01 10:48:00,0.31666666666666665
95212,14,Short,1900-01-01 19:35:00,1900-01-01 19:55:00,0.3333333333333333
95213,14,Short,1900-01-01 10:45:00,1900-01-01 11:04:00,0.31666666666666665
95214,14,Short,1900-01-01 08:45:00,1900-01-01 09:05:00,0.3333333333333333
95215,14,Short,1900-01-01 11:06:00,1900-01-01 11:28:00,0.36666666666666664
95216,14,Short,1900-01-01 13:22:00,1900-01-01 13:42:00,0.3333333333333333
95217,14,Short,1900-01-01 11:27:00,1900-01-01 11:48:00,0.35
95218,14,Short,1900-01-01 14:11:00,1900-01-01 14:30:00,0.31666666666666665
95219,14,Short,1900-01-01 11:48:00,1900-01-01 12:07:00,0.31666666666666665
95220,14,Short,1900-01-01 15:23:00,1900-01-01 15:42:00,0.31666666666666665
95221,14,Short,1900-01-01 12:51:00,1900-01-01 13:09:00,0.3
95222,14,Short,1900-01-01 15:42:00,1900-01-01 16:01:00,0.31666666666666665
95223,14,Short,1900-01-01 14:54:00,1900-01-01 15:15:00,0.35
95224,14,Short,1900-01-01 16:21:00,1900-01-01 16:40:00,0.31666666666666665
95225,14,Short,1900-01-01 15:09:00,1900-01-01 15:29:00,0.3333333333333333
95226,14,Short,1900-01-01 17:04:00,1900-01-01 17:23:00,0.31666666666666665
95227,14,Short,1900-01-01 17:01:00,1900-01-01 17:20:00,0.31666666666666665
95228,14,Short,1900-01-01 17:31:00,1900-01-01 17:50:00,0.31666666666666665
95229,14,Short,1900-01-01 17:46:00,1900-01-01 18:06:00,0.3333333333333333
95230,14,Short,1900-01-01 18:15:00,1900-01-01 18:35:00,0.3333333333333333
95231,14,Short,1900-01-01 18:28:00,1900-01-01 18:48:00,0.3333333333333333
95232,14,Short,1900-01-01 20:03:00,1900-01-01 20:22:00,0.31666666666666665
95233,14,Short,1900-01-01 19:02:00,1900-01-01 19:22:00,0.3333333333333333
95234,14,Short,1900-01-01 20:46:00,1900-01-01 21:07:00,0.35
95235,14,Short,1900-01-01 19:42:00,1900-01-01 20:01:00,0.31666666666666665
95236,14,Short,1900-01-01 21:00:00,1900-01-01 21:19:00,0.31666666666666665
95237,14,Short,1900-01-01 20:13:00,1900-01-01 20:32:00,0.31666666666666665
95239,14,Short,1900-01-01 20:24:00,1900-01-01 20:45:00,0.35
95241,14,Short,1900-01-01 23:32:00,1900-01-01 23:53:00,0.35
95301,6,Short,1900-01-01 09:27:00,1900-01-01 09:39:00,0.2
95302,6,Short,1900-01-01 07:17:00,1900-01-01 07:29:00,0.2
95303,6,Short,1900-01-01 09:49:00,1900-01-01 10:02:00,0.21666666666666667
95304,6,Short,1900-01-01 07:36:00,1900-01-01 07:48:00,0.2
95305,6,Short,1900-01-01 10:22:00,1900-01-01 10:34:00,0.2
95306,6,Short,1900-01-01 07:51:00,1900-01-01 08:03:00,0.2
95307,6,Short,1900-01-01 10:53:00,1900-01-01 11:05:00,0.2
95308,6,Short,1900-01-01 08:10:00,1900-01-01 08:22:00,0.2
95309,6,Short,1900-01-01 11:11:00,1900-01-01 11:24:00,0.21666666666666667
95310,6,Short,1900-01-01 08:27:00,1900-01-01 08:39:00,0.2
95311,6,Short,1900-01-01 11:32:00,1900-01-01 11:46:00,0.23333333333333334
95312,6,Short,1900-01-01 08:44:00,1900-01-01 08:56:00,0.2
95313,6,Short,1900-01-01 11:52:00,1900-01-01 12:04:00,0.2
95314,6,Short,1900-01-01 09:50:00,1900-01-01 10:02:00,0.2
95315,6,Short,1900-01-01 12:25:00,1900-01-01 12:37:00,0.2
95316,6,Short,1900-01-01 10:13:00,1900-01-01 10:25:00,0.2
95317,6,Short,1900-01-01 17:06:00,1900-01-01 17:17:00,0.18333333333333332
95318,6,Short,1900-01-01 11:35:00,1900-01-01 11:48:00,0.21666666666666667
95319,6,Short,1900-01-01 18:09:00,1900-01-01 18:22:00,0.21666666666666667
95320,6,Short,1900-01-01 19:13:00,1900-01-01 19:25:00,0.2
95321,6,Short,1900-01-01 18:47:00,1900-01-01 18:58:00,0.18333333333333332
95322,6,Short,1900-01-01 15:06:00,1900-01-01 15:18:00,0.2
95323,6,Short,1900-01-01 19:07:00,1900-01-01 19:19:00,0.2
95324,6,Short,1900-01-01 14:45:00,1900-01-01 14:57:00,0.2
95325,6,Short,1900-01-01 19:32:00,1900-01-01 19:44:00,0.2
95326,6,Short,1900-01-01 15:39:00,1900-01-01 15:51:00,0.2
95327,6,Short,1900-01-01 19:56:00,1900-01-01 20:10:00,0.23333333333333334
95328,6,Short,1900-01-01 16:24:00,1900-01-01 16:36:00,0.2
95329,6,Short,1900-01-01 20:28:00,1900-01-01 20:40:00,0.2
95330,6,Short,1900-01-01 16:45:00,1900-01-01 16:57:00,0.2
95331,6,Short,1900-01-01 20:45:00,1900-01-01 20:57:00,0.2
95332,6,Short,1900-01-01 17:25:00,1900-01-01 17:37:00,0.2
95334,6,Short,1900-01-01 17:50:00,1900-01-01 18:04:00,0.23333333333333334
95336,6,Short,1900-01-01 20:05:00,1900-01-01 20:18:00,0.21666666666666667
95338,6,Short,1900-01-01 20:50:00,1900-01-01 21:03:00,0.21666666666666667
95340,6,Short,1900-01-01 18:04:00,1900-01-01 18:17:00,0.21666666666666667
95342,6,Short,1900-01-01 18:32:00,1900-01-01 18:44:00,0.2
95401,67,Short,1900-01-01 07:55:00,1900-01-01 09:11:00,1.2666666666666666
95402,67,Short,1900-01-01 06:10:00,1900-01-01 07:20:00,1.1666666666666667
95403,67,Short,1900-01-01 09:35:00,1900-01-01 10:45:00,1.1666666666666667
95404,67,Short,1900-01-01 06:45:00,1900-01-01 07:56:00,1.1833333333333333
95405,67,Short,1900-01-01 10:43:00,1900-01-01 11:54:00,1.1833333333333333
95406,67,Short,1900-01-01 07:22:00,1900-01-01 08:35:00,1.2166666666666666
95407,67,Short,1900-01-01 11:19:00,1900-01-01 12:32:00,1.2166666666666666
95408,67,Short,1900-01-01 08:18:00,1900-01-01 09:30:00,1.2
95409,67,Short,1900-01-01 12:48:00,1900-01-01 13:58:00,1.1666666666666667
95410,67,Short,1900-01-01 10:10:00,1900-01-01 11:21:00,1.1833333333333333
95411,67,Short,1900-01-01 13:37:00,1900-01-01 14:47:00,1.1666666666666667
95412,67,Short,1900-01-01 11:12:00,1900-01-01 12:22:00,1.1666666666666667
95413,67,Short,1900-01-01 15:24:00,1900-01-01 16:34:00,1.1666666666666667
95414,67,Short,1900-01-01 12:19:00,1900-01-01 13:30:00,1.1833333333333333
95415,67,Short,1900-01-01 16:53:00,1900-01-01 18:03:00,1.1666666666666667
95416,67,Short,1900-01-01 13:31:00,1900-01-01 14:42:00,1.1833333333333333
95417,67,Short,1900-01-01 18:08:00,1900-01-01 19:18:00,1.1666666666666667
95418,67,Short,1900-01-01 14:44:00,1900-01-01 15:54:00,1.1666666666666667
95419,67,Short,1900-01-01 19:28:00,1900-01-01 20:40:00,1.2
95420,67,Short,1900-01-01 15:37:00,1900-01-01 16:48:00,1.1833333333333333
95421,67,Short,1900-01-01 20:21:00,1900-01-01 21:32:00,1.1833333333333333
95422,67,Short,1900-01-01 16:24:00,1900-01-01 17:35:00,1.1833333333333333
95423,67,Short,1900-01-01 21:54:00,1900-01-01 23:05:00,1.1833333333333333
95424,67,Short,1900-01-01 17:17:00,1900-01-01 18:27:00,1.1666666666666667
95425,67,Short,1900-01-01 00:07:00,1900-01-01 01:18:00,1.1833333333333333
95426,67,Short,1900-01-01 18:18:00,1900-01-01 19:28:00,1.1666666666666667
95428,67,Short,1900-01-01 20:15:00,1900-01-01 21:25:00,1.1666666666666667
95430,67,Short,1900-01-01 21:21:00,1900-01-01 22:31:00,1.1666666666666667
95501,32,Short,1900-01-01 08:34:00,1900-01-01 09:09:00,0.5833333333333334
95502,32,Short,1900-01-01 07:35:00,1900-01-01 08:11:00,0.6
95503,32,Short,1900-01-01 10:26:00,1900-01-01 11:05:00,0.65
95504,32,Short,1900-01-01 08:30:00,1900-01-01 09:07:00,0.6166666666666667
95505,32,Short,1900-01-01 14:19:00,1900-01-01 14:54:00,0.5833333333333334
95506,32,Short,1900-01-01 15:02:00,1900-01-01 15:39:00,0.6166666666666667
95507,32,Short,1900-01-01 15:57:00,1900-01-01 16:32:00,0.5833333333333334
95508,32,Short,1900-01-01 15:44:00,1900-01-01 16:19:00,0.5833333333333334
95509,32,Short,1900-01-01 17:31:00,1900-01-01 18:07:00,0.6
95510,32,Short,1900-01-01 16:44:00,1900-01-01 17:19:00,0.5833333333333334
95511,32,Short,1900-01-01 18:24:00,1900-01-01 19:00:00,0.6
95512,32,Short,1900-01-01 17:23:00,1900-01-01 18:03:00,0.6666666666666666
95513,32,Short,1900-01-01 18:45:00,1900-01-01 19:23:00,0.6333333333333333
95514,32,Short,1900-01-01 19:10:00,1900-01-01 19:46:00,0.6
95515,32,Short,1900-01-01 19:40:00,1900-01-01 20:18:00,0.6333333333333333
95516,32,Short,1900-01-01 20:33:00,1900-01-01 21:10:00,0.6166666666666667
95517,32,Short,1900-01-01 21:17:00,1900-01-01 21:52:00,0.5833333333333334
95601,10,Short,1900-01-01 10:11:00,1900-01-01 10:27:00,0.26666666666666666
95602,10,Short,1900-01-01 07:21:00,1900-01-01 07:36:00,0.25
95603,10,Short,1900-01-01 10:30:00,1900-01-01 10:47:00,0.2833333333333333
95604,10,Short,1900-01-01 09:04:00,1900-01-01 09:19:00,0.25
95605,10,Short,1900-01-01 10:47:00,1900-01-01 11:03:00,0.26666666666666666
95606,10,Short,1900-01-01 10:37:00,1900-01-01 10:53:00,0.26666666666666666
95607,10,Short,1900-01-01 11:53:00,1900-01-01 12:08:00,0.25
95608,10,Short,1900-01-01 15:58:00,1900-01-01 16:13:00,0.25
95609,10,Short,1900-01-01 12:13:00,1900-01-01 12:29:00,0.26666666666666666
95610,10,Short,1900-01-01 16:44:00,1900-01-01 16:59:00,0.25
95611,10,Short,1900-01-01 18:32:00,1900-01-01 18:47:00,0.25
95612,10,Short,1900-01-01 17:11:00,1900-01-01 17:26:00,0.25
95613,10,Short,1900-01-01 18:59:00,1900-01-01 19:15:00,0.26666666666666666
95614,10,Short,1900-01-01 17:30:00,1900-01-01 17:45:00,0.25
95615,10,Short,1900-01-01 19:46:00,1900-01-01 20:01:00,0.25
95616,10,Short,1900-01-01 18:24:00,1900-01-01 18:39:00,0.25
95617,10,Short,1900-01-01 20:35:00,1900-01-01 20:51:00,0.26666666666666666
95619,10,Short,1900-01-01 20:50:00,1900-01-01 21:05:00,0.25
95701,53,Short,1900-01-01 06:06:00,1900-01-01 07:06:00,1.0
95702,53,Short,1900-01-01 05:16:00,1900-01-01 06:36:00,1.3333333333333333
95703,53,Short,1900-01-01 07:29:00,1900-01-01 08:29:00,1.0
95704,53,Short,1900-01-01 07:14:00,1900-01-01 08:16:00,1.0333333333333334
95705,53,Short,1900-01-01 08:25:00,1900-01-01 09:24:00,0.9833333333333333
95706,44,Short,1900-01-01 07:25:00,1900-01-01 08:24:00,0.9833333333333333
95707,53,Short,1900-01-01 08:32:00,1900-01-01 09:44:00,1.2
95708,53,Short,1900-01-01 07:47:00,1900-01-01 09:01:00,1.2333333333333334
95709,53,Short,1900-01-01 09:00:00,1900-01-01 10:12:00,1.2
95710,53,Short,1900-01-01 08:13:00,1900-01-01 09:29:00,1.2666666666666666
95711,53,Short,1900-01-01 10:04:00,1900-01-01 11:17:00,1.2166666666666666
95712,53,Short,1900-01-01 08:36:00,1900-01-01 09:38:00,1.0333333333333334
95713,44,Short,1900-01-01 10:44:00,1900-01-01 11:33:00,0.8166666666666667
95714,53,Short,1900-01-01 08:41:00,1900-01-01 09:57:00,1.2666666666666666
95715,53,Short,1900-01-01 11:43:00,1900-01-01 12:56:00,1.2166666666666666
95716,53,Short,1900-01-01 08:47:00,1900-01-01 10:03:00,1.2666666666666666
95717,53,Short,1900-01-01 12:55:00,1900-01-01 13:57:00,1.0333333333333334
95718,53,Short,1900-01-01 09:00:00,1900-01-01 10:15:00,1.25
95719,53,Short,1900-01-01 15:17:00,1900-01-01 16:19:00,1.0333333333333334
95720,53,Short,1900-01-01 09:43:00,1900-01-01 10:57:00,1.2333333333333334
95721,53,Short,1900-01-01 15:56:00,1900-01-01 17:08:00,1.2
95722,44,Short,1900-01-01 09:47:00,1900-01-01 10:37:00,0.8333333333333334
95723,44,Short,1900-01-01 16:13:00,1900-01-01 17:02:00,0.8166666666666667
95724,53,Short,1900-01-01 11:44:00,1900-01-01 12:45:00,1.0166666666666666
95725,44,Short,1900-01-01 17:30:00,1900-01-01 18:17:00,0.7833333333333333
95726,53,Short,1900-01-01 14:10:00,1900-01-01 15:12:00,1.0333333333333334
95727,53,Short,1900-01-01 17:22:00,1900-01-01 18:36:00,1.2333333333333334
95728,53,Short,1900-01-01 16:30:00,1900-01-01 17:45:00,1.25
95729,44,Short,1900-01-01 18:00:00,1900-01-01 19:00:00,1.0
95730,44,Short,1900-01-01 16:31:00,1900-01-01 17:20:00,0.8166666666666667
95731,53,Short,1900-01-01 18:03:00,1900-01-01 19:17:00,1.2333333333333334
95732,53,Short,1900-01-01 16:58:00,1900-01-01 18:10:00,1.2
95733,53,Short,1900-01-01 18:33:00,1900-01-01 19:46:00,1.2166666666666666
95734,44,Short,1900-01-01 17:07:00,1900-01-01 17:52:00,0.75
95735,44,Short,1900-01-01 19:00:00,1900-01-01 20:00:00,1.0
95736,53,Short,1900-01-01 17:20:00,1900-01-01 18:33:00,1.2166666666666666
95737,53,Short,1900-01-01 18:57:00,1900-01-01 20:15:00,1.3
95738,53,Short,1900-01-01 17:41:00,1900-01-01 18:56:00,1.25
95739,53,Short,1900-01-01 19:33:00,1900-01-01 20:36:00,1.05
95740,53,Short,1900-01-01 18:23:00,1900-01-01 19:25:00,1.0333333333333334
95741,53,Short,1900-01-01 20:42:00,1900-01-01 21:58:00,1.2666666666666666
95742,53,Short,1900-01-01 18:42:00,1900-01-01 19:55:00,1.2166666666666666
95743,53,Short,1900-01-01 21:40:00,1900-01-01 23:01:00,1.35
95744,53,Short,1900-01-01 20:41:00,1900-01-01 21:43:00,1.0333333333333334
95745,53,Short,1900-01-01 21:54:00,1900-01-01 22:56:00,1.0333333333333334
95746,53,Short,1900-01-01 23:05:00,1900-01-01 00:05:00,1.0
95801,48,Short,1900-01-01 17:37:00,1900-01-01 18:42:00,1.0833333333333333
95802,48,Short,1900-01-01 08:14:00,1900-01-01 09:21:00,1.1166666666666667
95804,48,Short,1900-01-01 16:28:00,1900-01-01 17:34:00,1.1
95805,48,Short,1900-01-01 21:42:00,1900-01-01 22:52:00,1.1666666666666667
95808,48,Short,1900-01-01 17:22:00,1900-01-01 18:29:00,1.1166666666666667
95901,33,Short,1900-01-01 08:13:00,1900-01-01 08:52:00,0.65
95902,33,Short,1900-01-01 05:08:00,1900-01-01 05:52:00,0.7333333333333333
95903,33,Short,1900-01-01 08:54:00,1900-01-01 09:36:00,0.7
95904,33,Short,1900-01-01 08:02:00,1900-01-01 08:47:00,0.75
95905,33,Short,1900-01-01 09:04:00,1900-01-01 09:45:00,0.6833333333333333
95906,33,Short,1900-01-01 08:25:00,1900-01-01 09:08:00,0.7166666666666667
95907,33,Short,1900-01-01 09:50:00,1900-01-01 10:31:00,0.6833333333333333
95908,33,Short,1900-01-01 09:00:00,1900-01-01 09:45:00,0.75
95909,33,Short,1900-01-01 18:10:00,1900-01-01 18:51:00,0.6833333333333333
95910,33,Short,1900-01-01 09:54:00,1900-01-01 10:37:00,0.7166666666666667
95911,33,Short,1900-01-01 19:04:00,1900-01-01 19:46:00,0.7
95912,33,Short,1900-01-01 10:49:00,1900-01-01 11:33:00,0.7333333333333333
95913,33,Short,1900-01-01 20:30:00,1900-01-01 21:20:00,0.8333333333333334
95917,33,Short,1900-01-01 19:04:00,1900-01-01 19:47:00,0.7166666666666667
95919,33,Short,1900-01-01 20:30:00,1900-01-01 21:21:00,0.85
96001,2,Short,1900-01-01 05:40:00,1900-01-01 05:45:00,0.08333333333333333
96002,2,Short,1900-01-01 00:44:00,1900-01-01 00:51:00,0.11666666666666667
96003,49,Short,1900-01-01 05:50:00,1900-01-01 06:48:00,0.9666666666666667
96004,2,Short,1900-01-01 05:28:00,1900-01-01 05:35:00,0.11666666666666667
